date,INFLOW-GW_01,INFLOW-GW_02,INFLOW-GW_03,INFLOW-GW_04,INFLOW-GW_05,INFLOW-GW_06,INFLOW-GW_07,INFLOW-GW_08,INFLOW-GW_09,INFLOW-GW_10,INFLOW-GW_11,INFLOW-GW_12,INFLOW-GW_13,INFLOW-GW_14,INFLOW-GW_15,INFLOW-GW_16,INFLOW-GW_17,INFLOW-GW_18,INFLOW-GW_19,INFLOW-GW_20,INFLOW-GW_21,INFLOW-GW_AV,INFLOW-GW_CH,INFLOW-GW_EW,INFLOW-GW_IM,INFLOW-GW_MJ,INFLOW-GW_MWD,INFLOW-GW_OW,INFLOW-GW_SBV,INFLOW-GW_SC,INFLOW-GW_SD,INFLOW-GW_VC
1969-03-31,10.75,41.52,-43.85,-123.38,-81.22,-113.73,10.0,57.6,-4.02,-38.78,-15.24,-21.59,90.47,17.49,93.44,31.44,39.75,44.99,140.96,10.06,51.01,1.24,0.14,2.87,2.14,3.25,70.09,6.59,10.69,9.97,3.7,0.0
1969-04-30,9.16,37.71,-17.75,-49.9,33.72,-41.22,21.77,61.46,-7.22,-41.97,-1.46,-5.63,51.44,20.74,88.99,26.84,26.57,53.71,250.31,6.7,61.7,3.21,0.14,3.99,0.4,4.87,86.72,7.56,14.64,15.85,4.49,0.0
1969-05-31,10.41,29.01,-9.6,-28.58,-40.51,-11.48,13.71,42.82,12.82,16.94,60.69,31.55,62.78,39.07,111.77,30.28,21.57,53.31,231.93,1.33,53.87,1.2,7.31,6.26,1.5,6.36,97.94,10.25,17.69,0.28,7.42,4.88
1969-06-30,8.34,30.53,-16.19,-57.83,-67.68,-26.39,-1.93,35.24,-21.48,0.26,-1.64,19.43,54.23,73.6,260.19,28.88,34.81,73.67,309.34,1.4,68.85,1.91,0.0,12.29,0.92,0.95,107.19,12.5,22.83,0.0,12.7,18.62
1969-07-31,5.83,27.85,-17.32,-44.17,-4.93,2.48,4.63,39.42,-60.34,-88.68,-81.23,-49.05,-6.9,65.54,78.46,21.08,34.6,33.25,194.47,10.5,55.01,0.81,6.31,17.8,1.21,11.37,116.73,11.37,24.8,0.0,17.87,30.39
1969-08-31,4.08,27.41,-14.42,-25.77,20.48,20.5,15.72,43.34,-37.92,-38.67,-48.9,-20.27,19.49,68.04,60.36,13.72,28.19,20.24,158.95,13.54,54.03,0.0,0.0,20.26,0.35,0.68,118.71,9.0,23.65,0.0,20.17,31.47
1969-09-30,1.78,24.67,-8.34,-26.15,3.75,17.75,19.91,54.1,-4.29,-16.1,-10.56,2.0,39.51,21.07,20.15,15.8,25.0,15.43,61.21,13.26,31.34,0.0,18.1,19.02,0.17,9.07,110.57,6.22,20.17,1.31,19.16,26.1
1969-10-31,2.29,22.42,-8.36,-22.34,-23.56,13.08,13.53,51.5,8.25,-6.31,12.06,11.4,28.24,22.4,23.33,6.24,10.34,11.03,36.97,12.56,29.58,3.35,0.0,17.6,0.0,0.0,100.29,1.88,16.42,5.78,17.77,22.19
1969-11-30,2.1,18.99,-5.34,-14.16,-6.71,10.46,13.58,42.85,8.5,-5.39,-2.9,6.14,21.03,17.53,15.41,3.16,2.03,1.34,21.59,13.09,25.31,0.0,10.32,10.45,0.03,4.6,65.81,0.95,12.92,8.67,11.67,15.43
1969-12-31,11.01,34.56,46.71,144.97,119.14,153.63,43.07,52.67,38.16,-1.91,9.21,0.03,20.76,17.18,21.13,3.65,2.06,7.21,11.44,8.86,16.88,0.0,1.74,9.49,0.7,0.0,60.46,0.98,11.2,14.64,9.49,11.73
1970-01-31,23.72,68.74,102.82,359.33,395.78,304.81,47.89,67.55,109.41,73.89,82.37,44.0,72.8,21.1,44.45,3.61,9.8,37.49,4.51,7.27,23.06,1.24,12.62,8.4,5.51,4.47,69.56,1.14,9.88,37.47,9.74,4.26
1970-02-28,17.37,34.88,-35.48,-116.17,-151.02,-9.32,2.0,51.55,-6.71,-19.94,-24.46,-14.81,27.08,16.71,-2.16,5.82,6.97,-6.05,3.61,11.64,20.39,3.68,6.45,3.24,2.34,3.79,57.98,1.4,10.08,13.52,3.23,0.0
1970-03-31,7.25,27.16,-39.04,-123.74,-69.71,-112.96,13.97,50.37,-9.88,-1.91,-10.33,-2.27,50.89,18.52,72.13,3.26,1.45,-2.63,30.54,1.73,25.63,3.06,12.9,3.11,0.52,6.36,68.42,2.93,10.69,21.07,4.1,0.0
1970-04-30,3.5,24.07,-27.52,-97.14,-91.9,-69.72,-8.21,43.52,-35.77,-28.98,-46.59,-18.34,16.86,14.31,43.31,0.08,6.41,-8.25,22.62,6.3,25.09,0.24,0.0,4.29,0.0,0.27,84.67,4.02,14.64,1.96,5.0,0.0
1970-05-31,3.17,18.87,-15.09,-59.12,-31.46,-29.51,2.42,32.18,-20.21,-11.47,5.9,1.07,23.3,20.08,47.63,-0.26,4.02,14.96,50.4,2.9,37.06,0.0,0.0,6.61,0.09,0.0,95.62,8.67,17.69,0.19,7.97,4.88
1970-06-30,3.97,25.74,-13.98,-48.9,-13.87,-5.91,8.57,34.04,-14.99,1.67,15.77,17.61,33.45,41.54,110.79,7.23,4.73,36.32,104.58,7.3,48.4,0.0,0.0,12.62,0.0,0.0,104.64,11.84,22.83,0.93,13.31,18.62
1970-07-31,3.29,24.2,-11.91,-31.38,-0.61,16.34,12.61,38.9,-16.99,-7.99,-21.36,3.49,35.75,60.48,90.63,7.61,6.09,49.31,87.93,19.08,55.37,0.14,10.75,18.24,0.55,1.49,113.96,10.67,24.8,0.0,18.54,30.39
1970-08-31,1.59,21.61,-13.55,-35.64,16.54,25.5,15.82,38.66,-6.33,-8.04,-9.07,5.28,34.85,64.26,88.02,0.38,8.18,33.93,69.57,16.79,51.31,0.0,12.04,20.68,0.27,1.08,115.89,6.97,23.65,0.0,20.86,31.47
1970-09-30,-0.86,22.9,-9.5,-24.73,3.64,20.16,21.22,48.54,8.11,-6.55,-6.01,1.39,40.84,16.63,47.69,5.09,9.88,5.62,16.02,9.82,19.28,0.0,5.22,19.44,0.0,0.0,107.95,4.07,20.17,0.0,19.83,26.1
1970-10-31,1.38,21.21,-3.24,-14.81,-12.9,16.0,16.27,47.25,5.65,-3.89,-4.91,-3.44,27.59,17.84,39.22,2.65,4.29,4.22,19.87,5.79,15.89,13.69,0.72,17.98,0.0,0.0,97.91,3.69,16.42,3.26,18.38,22.19
1970-11-30,6.97,31.74,38.6,95.56,54.7,108.37,35.89,53.86,54.26,48.26,22.74,27.98,46.7,15.58,69.21,0.5,3.76,43.74,17.26,6.52,17.19,9.57,1.72,10.57,3.97,6.5,64.24,2.32,12.92,57.61,11.97,15.43
1970-12-31,14.03,35.55,34.66,112.87,95.19,150.4,34.34,57.43,56.78,19.04,44.65,24.94,37.63,13.81,44.6,0.18,6.03,25.28,-0.7,7.34,20.15,0.1,10.32,9.59,0.89,4.33,59.02,2.16,11.2,36.64,9.77,11.73
1971-01-31,10.72,33.95,0.03,3.13,18.32,53.77,17.25,47.42,5.47,-15.16,9.47,-5.2,18.47,14.89,26.36,1.82,7.23,3.21,2.96,6.77,18.59,0.14,1.43,8.73,0.0,0.0,71.46,2.21,9.88,8.48,10.1,4.26
1971-02-28,6.82,19.11,-26.36,-80.32,-65.99,-47.51,-1.64,39.65,-7.32,-2.41,-5.11,-4.33,23.17,16.93,7.22,2.45,10.2,-0.58,1.65,9.02,31.06,0.91,0.52,3.52,0.03,0.68,59.57,2.22,10.08,5.03,3.53,0.0
1971-03-31,6.5,29.17,-9.41,-8.0,56.96,-10.55,20.52,47.45,4.71,7.16,-18.56,-0.4,46.6,16.84,84.2,0.03,0.27,-11.33,30.75,2.35,27.18,1.39,0.14,3.44,0.07,1.9,70.29,3.76,10.69,14.54,4.46,0.0
1971-04-30,6.98,24.76,-5.86,-15.23,-5.51,-7.03,12.83,49.78,-4.73,-8.99,-21.15,-4.99,45.55,11.43,35.42,-5.66,11.93,5.97,20.56,-0.29,19.81,1.2,0.14,4.69,0.0,2.84,86.98,4.35,14.64,11.56,5.44,0.0
1971-05-31,6.76,23.22,-2.85,-16.68,-27.05,-0.35,9.26,33.66,-7.21,-10.09,-7.05,-0.91,24.06,15.99,59.45,-4.14,1.29,21.68,26.24,-1.17,27.69,0.81,0.86,7.06,1.65,4.6,98.23,6.06,17.69,0.75,8.47,4.88
1971-06-30,4.29,24.69,-10.22,-44.41,4.72,2.29,10.05,36.93,-10.06,3.48,22.74,6.18,36.3,33.73,113.05,3.31,4.89,47.17,92.97,11.54,49.97,0.0,0.0,13.12,0.0,0.0,107.5,7.95,22.83,0.0,13.86,18.62
1971-07-31,2.33,23.22,-9.95,-46.56,-6.29,7.77,6.67,39.29,-16.3,-5.7,-9.04,12.3,34.77,46.77,114.29,6.35,7.05,39.75,82.57,23.8,53.11,0.14,0.0,18.77,0.18,0.0,117.07,7.4,24.8,0.0,19.13,30.39
1971-08-31,1.76,22.75,-9.5,-34.06,15.5,23.36,13.94,37.31,-6.47,-5.76,-3.51,10.94,32.82,49.73,101.09,2.31,11.62,31.62,65.76,19.43,46.54,0.0,1.15,21.23,0.0,1.22,119.06,5.27,23.65,0.09,21.47,31.47
1971-09-30,0.0,23.16,-10.0,-18.73,6.89,16.02,18.59,48.23,8.79,-5.19,-4.31,4.99,36.51,19.16,47.48,5.22,12.74,4.62,15.92,8.65,15.86,0.0,3.83,19.95,0.0,0.0,110.9,3.76,20.17,1.12,20.38,26.1
1971-10-31,0.03,22.62,-8.45,-31.59,-28.22,9.85,4.84,44.43,3.02,-4.55,10.48,8.87,29.25,18.71,36.11,1.8,5.28,1.81,19.66,5.17,14.35,0.0,4.0,18.44,0.24,2.44,100.59,2.88,16.42,0.0,18.89,22.19
1971-11-30,-0.77,15.82,-5.46,-14.52,1.85,13.02,11.84,39.1,8.41,-3.94,4.88,1.77,20.34,15.35,34.27,-0.36,3.86,-2.99,11.36,4.97,15.99,20.34,0.0,10.88,0.0,0.0,66.0,1.91,12.92,6.53,12.32,15.43
1971-12-31,0.39,20.73,11.98,21.1,35.07,55.26,19.65,45.38,34.59,31.96,30.51,26.52,36.67,15.02,61.51,-1.5,6.04,37.3,13.04,5.93,23.84,0.1,2.01,9.87,1.66,15.43,60.63,2.0,11.2,30.67,10.09,11.73
1972-01-31,-1.25,15.69,-6.7,-12.22,-15.93,8.99,7.47,38.81,1.92,-6.34,1.41,-5.68,12.49,16.25,28.57,-0.52,5.7,-4.5,12.99,2.33,16.77,0.0,0.0,5.31,0.0,0.0,75.3,1.85,9.88,11.28,6.72,4.26
1972-02-29,0.42,14.91,-6.07,-7.03,4.46,20.65,11.51,38.42,3.71,-5.09,-11.95,-2.81,20.75,19.2,32.93,-1.45,7.31,-0.61,19.12,3.22,12.01,0.0,0.0,0.62,0.0,0.0,62.77,1.96,10.08,3.08,0.69,0.0
1972-03-31,4.64,18.75,4.09,14.06,-8.96,6.24,14.18,42.4,4.47,20.75,-10.67,6.61,49.29,14.8,74.55,-3.94,5.3,10.31,32.27,-0.95,19.8,0.0,0.0,0.06,0.0,0.0,74.07,3.56,10.69,0.65,1.11,0.0
1972-04-30,-0.01,14.85,-11.62,-6.82,7.46,-1.04,2.91,42.39,-5.09,-16.67,-10.83,-0.4,17.46,11.41,43.5,-5.58,1.0,10.5,23.22,7.19,18.97,0.14,0.0,0.51,0.0,0.0,91.65,4.11,14.64,4.75,1.31,0.0
1972-05-31,-0.75,15.33,-5.43,-14.46,-4.02,9.05,3.9,31.28,-15.09,-3.14,-2.34,1.79,37.46,13.99,46.13,-9.74,2.04,32.55,38.07,9.85,32.32,0.0,0.0,2.33,0.0,0.0,103.51,5.26,17.69,0.0,3.79,4.88
1972-06-30,-0.97,15.45,-11.19,-19.19,13.9,18.79,9.59,34.13,-10.39,7.47,5.4,9.77,48.11,32.45,126.14,-2.87,4.1,78.63,76.13,14.22,61.44,1.34,2.26,7.93,0.05,22.88,113.28,8.08,22.83,1.31,8.74,18.62
1972-07-31,-1.57,18.06,-10.2,-11.67,12.11,27.9,11.55,38.44,-10.69,-5.19,8.69,13.51,45.46,41.43,143.22,3.14,7.21,86.33,68.74,24.38,52.8,0.0,0.0,13.15,0.16,0.0,123.36,7.59,24.8,0.0,13.56,30.39
1972-08-31,-3.16,16.69,-13.92,-20.33,15.64,33.06,10.18,35.98,-5.59,-6.36,8.63,11.55,38.84,41.62,120.13,1.5,3.36,71.06,53.22,19.97,45.67,0.62,0.52,15.5,0.04,14.89,125.46,5.53,23.65,0.0,15.81,31.47
1972-09-30,-4.7,17.15,-11.42,-19.96,4.03,16.64,13.79,46.38,13.07,2.16,6.49,14.38,41.43,18.57,39.97,3.24,11.57,10.11,15.77,5.96,15.95,0.0,0.0,14.63,0.0,0.81,116.86,3.99,20.17,5.59,15.12,26.1
1972-10-31,-3.36,19.55,-2.06,-3.24,2.64,22.4,14.2,39.23,9.35,-11.79,14.44,4.27,25.8,20.28,37.7,0.63,7.73,-1.86,19.5,1.68,14.51,6.03,6.6,13.61,0.42,3.66,105.99,3.5,16.42,20.42,14.12,22.19
1972-11-30,1.05,24.63,26.09,59.41,30.07,87.35,24.84,43.7,49.41,63.47,28.84,35.87,60.33,14.77,73.01,-2.78,6.03,35.0,14.02,3.67,19.64,2.39,9.46,7.66,2.46,9.34,69.54,2.47,12.92,51.09,9.15,15.43
1972-12-31,1.01,22.17,7.16,16.6,13.41,35.32,12.95,38.59,10.52,-26.86,13.16,-3.75,12.07,13.44,35.18,-1.4,7.49,11.0,6.65,4.56,20.55,0.43,0.0,6.91,0.88,6.09,63.89,2.51,11.2,11.0,7.18,11.73
1973-01-31,6.68,42.24,78.63,204.99,204.23,255.27,41.26,56.21,113.72,58.08,36.12,20.12,62.55,13.93,121.11,-1.48,13.4,86.93,20.73,6.13,36.62,7.99,1.0,8.73,5.71,3.66,69.56,2.39,9.88,47.73,9.99,4.26
1973-02-28,8.69,48.94,42.75,58.4,40.64,110.18,33.2,58.09,76.84,72.47,26.55,31.57,103.12,12.46,94.63,2.4,18.41,68.3,22.9,6.41,21.45,14.26,8.32,3.59,3.24,13.13,57.98,2.51,10.08,55.65,3.45,0.0
1973-03-31,8.29,40.11,-17.63,-59.26,-15.74,2.69,8.8,52.95,11.83,-17.76,12.24,-2.49,41.62,14.13,80.7,9.98,20.59,74.98,27.62,6.59,36.88,7.18,5.16,3.46,0.88,16.11,68.42,4.36,10.69,25.64,4.36,0.0
1973-04-30,0.62,31.68,-22.08,-81.3,-49.56,-85.14,-5.52,46.36,-25.38,-14.84,-14.46,-5.63,61.74,20.07,27.63,16.62,18.41,20.6,24.21,3.79,29.92,0.0,0.0,4.72,0.0,0.95,84.67,4.88,14.64,0.47,5.32,0.0
1973-05-31,3.27,30.67,-13.62,-41.29,-17.18,-27.09,2.68,34.6,-17.21,-29.17,2.2,1.61,16.25,15.91,61.45,8.7,14.34,17.2,54.02,5.15,39.1,0.0,0.0,7.08,0.6,0.68,95.62,6.74,17.69,0.09,8.34,4.88
1973-06-30,2.59,29.03,-13.97,-41.52,-9.4,-15.97,6.47,37.12,-23.24,1.79,2.98,11.91,35.92,28.59,123.15,14.03,17.47,33.53,105.09,5.73,51.26,0.0,0.0,13.17,0.0,0.0,104.64,10.06,22.83,0.0,13.72,18.62
1973-07-31,2.59,26.98,-5.94,-18.36,7.59,15.76,13.51,40.77,-21.49,-5.37,-13.42,13.44,33.49,35.04,132.32,13.91,25.03,49.98,86.76,14.75,57.07,0.0,0.0,18.79,0.08,0.0,113.96,7.25,24.8,0.0,18.98,30.39
1973-08-31,1.36,26.4,-10.26,-15.41,11.44,24.86,15.21,43.71,-6.27,-3.07,-3.46,11.98,33.78,33.18,87.56,9.47,25.36,34.75,74.59,16.35,48.25,0.38,4.53,21.25,0.76,2.17,115.89,5.56,23.65,0.0,21.3,31.47
1973-09-30,-0.11,25.55,-6.86,-17.4,1.05,14.54,18.89,54.39,7.31,-5.39,-2.36,7.96,41.67,17.26,31.07,9.16,22.74,9.56,17.76,11.43,24.88,0.0,0.0,19.96,0.0,0.0,107.95,5.51,20.17,0.37,20.22,26.1
1973-10-31,0.76,21.91,0.85,-17.79,0.31,14.67,15.73,49.07,14.98,5.25,12.44,20.14,31.14,19.99,34.41,2.94,11.91,3.39,19.56,7.2,20.54,2.87,0.0,18.45,0.0,0.0,97.91,2.71,16.42,20.7,18.74,22.19
1973-11-30,12.51,38.66,54.88,186.38,165.97,167.29,55.17,64.58,54.64,9.17,6.81,6.47,29.66,15.99,38.45,1.72,9.79,16.86,15.38,7.0,20.03,0.29,1.43,10.96,2.41,7.58,64.24,1.61,12.92,26.01,12.27,15.43
1973-12-31,14.01,36.62,26.02,85.6,50.24,84.18,29.92,57.33,49.93,32.55,38.18,19.7,39.99,18.3,36.27,0.27,10.75,17.73,5.35,7.35,21.57,0.0,0.0,9.95,0.17,1.08,59.02,1.61,11.2,24.89,5.0,11.73
1974-01-31,19.46,52.65,39.63,171.65,203.6,170.18,27.35,56.97,51.37,34.76,35.19,17.93,61.86,14.29,79.47,3.38,8.05,55.33,25.01,7.17,22.02,15.12,34.12,0.0,4.45,16.65,37.49,1.64,9.88,23.4,0.0,4.26
1974-02-28,9.36,25.02,-38.39,-144.14,-137.64,-85.06,4.46,43.45,-20.82,-22.05,-10.27,-11.15,23.55,17.83,12.69,7.15,15.21,0.9,14.73,11.19,24.85,0.0,0.0,0.0,0.0,0.0,31.25,1.9,10.08,7.64,0.0,0.0
1974-03-31,16.73,41.79,25.98,64.66,85.83,104.62,42.73,64.82,34.48,25.29,7.79,13.18,63.79,14.24,83.19,6.4,10.52,20.45,31.38,5.6,27.32,6.13,3.87,0.0,2.85,6.5,36.88,3.39,10.69,30.76,0.0,0.0
1974-04-30,17.58,35.31,-16.8,-5.37,71.55,-37.8,-1.39,48.46,10.62,-4.38,7.36,-4.89,32.2,16.6,39.24,10.08,6.32,8.32,19.09,12.53,29.15,0.67,0.0,0.0,0.81,0.0,45.63,4.14,14.64,16.13,0.0,0.0
1974-05-31,5.15,24.27,-25.2,-118.54,-140.84,-80.2,-2.55,42.89,-21.76,-13.92,0.01,3.22,24.88,24.41,77.39,7.2,14.85,12.25,27.08,10.29,35.5,0.38,0.0,0.0,0.34,2.17,51.53,9.73,17.69,0.0,0.0,4.88
1974-06-30,4.15,25.02,-14.94,-68.45,-42.12,-30.99,2.98,37.84,-26.2,2.13,-3.25,10.66,31.32,31.16,138.75,14.02,15.26,40.24,95.62,10.2,48.67,0.0,0.0,0.0,0.0,0.0,56.4,12.35,22.83,0.75,0.0,18.62
1974-07-31,3.96,27.36,-9.8,-40.46,-0.25,4.42,12.25,47.19,-27.18,-2.46,-22.37,10.33,37.85,36.0,106.82,13.59,19.92,49.46,88.19,24.13,48.88,1.2,0.52,1.48,0.32,2.57,61.42,8.83,24.8,1.68,0.0,30.39
1974-08-31,2.25,24.47,-9.1,-26.33,-0.56,18.74,14.88,43.46,-8.76,-1.83,-3.12,14.49,35.11,34.48,80.58,7.93,22.61,29.26,73.71,22.92,49.29,1.15,0.0,3.64,0.07,0.0,62.46,6.08,23.65,0.0,0.0,31.47
1974-09-30,0.53,21.0,-3.69,-27.27,-10.3,8.45,16.24,54.61,8.26,-2.02,8.48,19.27,40.42,20.2,39.48,8.49,20.52,9.66,15.64,12.8,26.35,0.0,6.96,3.56,0.0,0.0,58.18,3.99,20.17,0.0,0.0,26.1
1974-10-31,0.73,19.29,-1.93,-18.86,-15.39,6.77,14.02,48.2,13.64,-5.45,3.94,8.77,28.04,21.02,35.12,1.34,9.37,13.25,12.91,5.49,20.77,0.0,4.87,3.57,1.47,1.62,52.77,2.58,16.42,10.35,0.0,22.19
1974-11-30,2.43,16.17,-1.19,-10.93,-4.81,8.38,14.66,44.53,11.62,-1.87,2.67,-1.0,20.43,17.52,33.12,2.15,7.8,-2.47,9.97,7.17,18.64,6.46,0.0,1.15,0.34,0.0,34.63,1.74,12.92,3.64,0.0,15.43
1974-12-31,2.3,23.98,13.2,15.31,15.98,29.99,20.14,44.99,20.18,22.3,21.95,17.33,30.45,18.46,35.99,-0.26,7.13,5.58,6.24,7.35,20.03,5.74,9.03,0.93,1.35,8.53,31.81,1.65,11.2,18.83,0.0,11.73
1975-01-31,-1.65,14.54,-9.63,-29.08,-22.64,-4.47,3.45,37.87,3.97,5.93,-5.5,5.95,20.62,19.59,38.27,-0.14,9.11,-1.12,12.46,3.9,16.68,0.57,0.7,0.0,0.05,0.0,37.49,1.71,9.88,7.83,0.0,4.26
1975-02-28,5.14,30.74,43.62,110.98,60.63,132.88,32.09,49.53,52.86,49.9,24.55,10.56,55.29,18.47,56.82,-1.1,8.74,21.21,16.47,7.46,16.65,3.4,0.14,0.0,0.31,1.9,31.25,1.76,10.08,28.71,0.0,0.0
1975-03-31,14.29,40.93,33.13,105.21,54.31,126.86,28.64,54.03,39.67,26.15,12.38,14.06,45.62,15.0,89.51,1.79,4.21,17.62,29.81,5.53,25.27,5.55,2.72,0.0,1.26,2.44,36.88,3.54,10.69,42.04,0.0,0.0
1975-04-30,6.49,21.98,-31.08,-90.09,-17.25,-68.41,2.11,42.44,-16.54,-28.67,-20.03,-12.89,20.8,18.39,39.28,1.67,13.84,6.59,17.2,12.14,17.79,3.68,8.6,0.0,0.11,4.33,45.63,4.15,14.64,12.31,0.0,0.0
1975-05-31,6.26,26.14,-13.18,-20.66,18.53,-20.4,10.53,39.94,-8.4,-12.58,16.1,-0.18,31.24,18.02,58.91,-0.78,14.29,10.07,29.62,8.52,32.82,0.0,0.0,0.0,0.0,0.0,51.53,7.49,17.69,0.09,0.0,4.88
1975-06-30,4.06,23.51,-10.36,-40.77,-4.92,-10.26,9.03,38.48,-10.37,7.64,17.55,12.2,31.47,29.44,119.31,9.24,14.32,30.28,87.46,10.76,58.16,0.0,0.0,0.0,0.27,0.0,56.4,10.83,22.83,0.37,0.0,18.62
1975-07-31,2.4,24.06,-9.38,-33.29,6.71,7.99,9.74,40.22,-33.21,-10.78,-26.38,4.45,27.38,36.33,95.82,8.23,13.93,43.7,84.34,25.19,53.28,0.0,0.52,1.84,0.14,0.0,61.42,8.1,24.8,1.4,0.0,30.39
1975-08-31,1.6,25.31,-8.72,-18.83,11.86,25.58,14.33,46.92,-8.06,-3.37,-13.88,9.19,30.53,37.9,91.9,3.48,17.82,34.86,60.94,24.77,47.78,0.0,0.0,4.02,0.0,0.0,62.46,5.84,23.65,6.34,0.0,31.47
1975-09-30,-1.47,19.9,-6.44,-25.81,-1.46,11.82,16.0,51.6,8.99,4.91,1.9,18.1,36.91,23.77,46.98,6.16,17.51,6.27,14.5,10.58,17.0,1.15,0.14,3.9,1.44,5.42,58.18,3.95,20.17,0.09,0.0,26.1
1975-10-31,1.7,19.63,1.12,0.77,-4.2,20.24,16.04,45.64,21.19,7.26,27.43,15.93,26.71,19.03,35.76,0.42,6.8,0.47,24.25,3.92,12.89,0.0,0.0,3.89,0.0,0.0,52.77,2.76,16.42,12.12,0.0,22.19
1975-11-30,2.33,16.48,-3.12,-3.96,4.87,9.2,15.53,41.12,7.46,-6.78,-3.26,-4.65,18.54,18.77,31.96,1.73,6.46,-1.22,13.39,5.71,13.67,0.57,1.29,1.4,0.0,0.0,34.63,1.63,12.92,1.4,0.0,15.43
1975-12-31,2.17,15.69,-2.8,-0.26,12.45,11.2,13.91,38.61,8.0,-0.84,-0.4,1.59,18.54,23.36,29.35,0.62,7.33,-4.2,14.52,5.38,14.63,0.0,0.43,1.17,0.41,2.17,31.81,1.63,11.2,2.42,0.0,11.73
1976-01-31,-1.81,11.19,-10.64,-34.97,-31.15,-3.4,0.13,33.54,1.4,2.63,-7.44,0.32,21.67,16.68,48.17,0.36,6.64,2.72,27.68,4.15,20.24,0.0,0.17,0.0,0.0,0.0,67.83,1.55,9.88,2.98,0.0,4.26
1976-02-29,-0.72,13.81,-2.27,-0.62,-3.72,6.27,7.64,36.67,6.88,20.26,-14.96,1.98,42.06,18.17,100.8,-3.9,6.32,29.45,30.4,5.6,7.91,8.52,29.11,0.0,9.2,17.73,56.54,1.8,10.08,11.75,0.0,0.0
1976-03-31,-1.03,10.57,-0.2,18.43,-1.98,20.0,2.42,24.39,11.56,5.82,-3.93,4.46,21.27,15.49,50.15,-4.11,2.69,1.66,27.93,1.3,18.6,2.87,0.0,0.0,1.69,3.79,66.73,3.38,10.69,8.86,0.0,0.0
1976-04-30,-0.43,9.88,3.76,12.09,25.85,9.24,11.73,28.74,-2.48,-19.38,-10.27,-6.13,9.64,18.95,29.96,2.21,7.11,9.7,14.65,9.12,15.13,0.29,1.43,0.0,1.32,1.76,82.57,3.71,14.64,5.78,0.0,0.0
1976-05-31,-2.23,12.52,-1.33,7.83,-7.08,15.32,10.12,32.71,-12.13,-9.69,-1.75,-1.24,31.56,20.88,30.05,-9.21,8.73,28.67,27.45,8.25,20.11,0.57,7.17,0.0,2.81,0.0,93.24,5.89,17.69,0.0,0.0,4.88
1976-06-30,-2.68,15.52,-7.83,2.01,17.76,20.01,14.48,32.06,-10.23,4.12,7.99,8.09,42.32,26.23,107.14,-6.14,7.71,60.11,63.29,18.22,54.3,0.0,0.0,0.0,0.54,0.0,102.05,9.21,22.83,0.65,0.0,18.62
1976-07-31,-3.01,17.42,-10.33,10.71,25.28,26.13,17.12,34.85,-10.49,0.98,14.89,11.9,39.69,34.95,120.32,-1.34,4.45,74.97,57.11,28.25,49.62,0.0,6.44,2.08,4.04,1.62,111.13,7.22,24.8,0.0,0.0,30.39
1976-08-31,-2.95,19.69,-7.19,0.2,7.17,24.8,15.61,40.47,0.52,-3.21,11.86,9.55,38.89,31.04,118.32,-0.63,4.59,68.48,55.2,21.72,41.95,0.0,0.0,4.25,0.04,0.0,113.02,4.81,23.65,6.62,0.0,31.47
1976-09-30,-7.13,16.49,-11.69,-30.19,12.73,10.29,14.18,41.8,9.3,2.22,8.3,6.3,37.07,20.1,67.78,-0.28,9.58,15.66,38.79,3.79,17.09,10.15,60.65,4.13,8.92,22.61,105.27,3.89,20.17,9.6,0.0,26.1
1976-10-31,-8.99,12.75,-19.98,-31.73,-8.81,6.87,10.7,28.32,5.72,-7.48,3.88,-1.16,19.27,13.46,49.47,-3.31,5.54,-1.26,12.69,2.52,18.96,1.05,19.49,4.1,0.0,4.74,95.48,3.31,16.42,5.03,0.0,22.19
1976-11-30,-6.68,11.72,-5.42,-13.63,-2.71,8.81,8.67,34.92,8.19,-6.44,2.52,-0.81,16.25,15.94,33.5,-0.67,6.34,-5.88,15.1,1.94,13.96,0.81,3.87,1.46,0.0,2.44,62.65,2.02,12.92,8.67,0.0,15.43
1976-12-31,-5.84,10.58,-5.22,-8.51,-3.02,8.55,7.82,33.74,6.8,3.69,1.42,-1.96,21.71,17.57,38.86,-0.77,6.37,-6.81,13.56,2.25,15.08,0.19,1.72,1.22,0.04,0.68,57.56,1.88,11.2,7.46,0.0,11.73
1977-01-31,-3.66,12.98,4.65,22.98,5.12,16.47,11.68,34.8,7.24,4.41,-1.41,-0.94,21.5,10.5,42.8,-1.68,5.55,-4.02,11.5,2.46,14.65,13.97,8.89,0.0,2.13,13.4,68.23,1.82,9.88,7.08,0.0,4.26
1977-02-28,-4.73,9.27,-6.59,-6.55,-3.16,7.41,6.62,33.82,4.82,-7.18,-2.51,-4.26,12.61,14.63,28.78,0.24,5.93,2.5,17.26,0.94,11.27,0.1,0.43,0.0,1.51,0.27,56.88,2.07,10.08,5.13,0.0,0.0
1977-03-31,-3.86,9.98,-6.93,-2.2,4.32,18.66,7.99,30.68,1.14,34.73,8.56,4.39,43.35,16.08,76.97,-6.27,0.35,16.59,31.65,-1.66,14.46,1.91,1.29,0.0,0.27,6.77,67.12,3.6,10.69,17.9,0.0,0.0
