date,INFLOW-GW_01,INFLOW-GW_02,INFLOW-GW_03,INFLOW-GW_04,INFLOW-GW_05,INFLOW-GW_06,INFLOW-GW_07,INFLOW-GW_08,INFLOW-GW_09,INFLOW-GW_10,INFLOW-GW_11,INFLOW-GW_12,INFLOW-GW_13,INFLOW-GW_14,INFLOW-GW_15,INFLOW-GW_16,INFLOW-GW_17,INFLOW-GW_18,INFLOW-GW_19,INFLOW-GW_20,INFLOW-GW_21,INFLOW-GW_AV,INFLOW-GW_CH,INFLOW-GW_EW,INFLOW-GW_IM,INFLOW-GW_MJ,INFLOW-GW_MWD,INFLOW-GW_OW,INFLOW-GW_SBV,INFLOW-GW_SC,INFLOW-GW_SD,INFLOW-GW_VC
1969-03-31,-53.28,-46.58,30.569,-277.598,-10.001,17.325,-11.89,136.082,-36.09,170.148,159.632,115.492,446.807,108.075,257.562,50.005,92.013,394.822,27.27,69.546,88.037,1.24,0.14,2.87,2.14,3.25,70.09,6.59,10.69,9.97,3.7,0.0
1969-04-30,12.313,47.486,79.842,58.501,40.422,49.33,60.692,161.651,24.722,127.358,132.366,95.53,395.127,70.243,243.094,54.119,230.332,277.149,19.493,66.393,108.828,3.21,0.14,3.99,0.4,4.87,86.72,7.56,14.64,15.85,4.49,0.0
1969-05-31,-8.713,43.417,34.875,-22.477,99.011,39.775,41.464,162.286,46.81,99.92,99.483,71.641,339.892,47.462,379.648,45.895,205.859,193.378,13.277,62.567,136.131,1.2,7.31,6.26,1.5,6.36,97.94,10.25,17.69,0.28,7.42,4.88
1969-06-30,-21.14,-25.2,25.272,-56.68,-39.489,7.492,6.026,84.768,8.19,71.196,75.722,73.598,256.933,26.076,418.367,27.482,95.299,136.204,11.903,61.703,103.314,1.91,0.0,12.29,0.92,0.95,107.19,12.5,22.83,0.0,12.7,18.62
1969-07-31,6.97,42.083,36.382,13.166,-42.83,28.23,-2.957,14.937,7.953,9.576,4.639,-30.063,79.811,19.95,390.154,-14.973,50.106,118.605,12.817,62.031,82.113,0.81,6.31,17.8,1.21,11.37,116.73,11.37,24.8,0.0,17.87,30.39
1969-08-31,-0.249,39.289,44.31,50.255,-17.82,39.07,15.282,31.281,18.576,-17.052,10.022,-47.42,71.529,21.081,277.341,-14.962,24.851,98.774,12.21,62.812,74.941,0.0,0.0,20.26,0.35,0.68,118.71,9.0,23.65,0.0,20.17,31.47
1969-09-30,-6.091,25.284,61.308,75.188,41.07,30.805,18.371,34.797,27.869,-3.018,15.057,-7.654,85.031,26.376,161.42,-16.241,5.079,73.003,15.648,52.216,65.562,0.0,18.1,19.02,0.17,9.07,110.57,6.22,20.17,1.31,19.16,26.1
1969-10-31,-8.827,0.248,35.266,27.063,9.263,13.292,16.14,41.83,10.978,8.146,22.137,34.832,99.026,28.288,96.358,-0.07,-4.465,55.99,16.328,41.473,48.616,3.35,0.0,17.6,0.0,0.0,100.29,1.88,16.42,5.78,17.77,22.19
1969-11-30,-21.068,-24.005,31.994,-6.99,7.833,5.723,20.584,73.869,19.954,4.05,15.05,25.468,95.131,29.422,98.672,17.427,14.136,58.542,11.124,36.722,41.49,0.0,10.32,10.45,0.03,4.6,65.81,0.95,12.92,8.67,11.67,15.43
1969-12-31,77.928,243.34,149.084,342.643,215.43,138.949,97.171,134.521,84.269,13.146,40.008,30.634,79.872,32.699,102.975,12.668,18.915,56.565,11.427,37.843,26.952,0.0,1.74,9.49,0.7,0.0,60.46,0.98,11.2,14.64,9.49,11.73
1970-01-31,148.217,332.517,189.095,311.494,331.974,286.071,141.777,259.354,158.597,77.541,183.998,164.276,194.551,48.145,133.158,37.128,23.219,100.093,14.832,37.926,23.685,1.24,12.62,8.4,5.51,4.47,69.56,1.14,9.88,37.47,9.74,4.26
1970-02-28,-98.494,-106.39,35.92,-153.661,-47.717,49.549,-7.407,106.984,-53.434,54.715,94.995,66.457,104.721,44.693,126.006,18.973,19.761,87.466,9.919,44.125,27.832,3.68,6.45,3.24,2.34,3.79,57.98,1.4,10.08,13.52,3.23,0.0
1970-03-31,-43.527,-56.661,11.918,-283.433,-52.682,-13.102,-14.047,86.511,-25.384,42.407,62.369,23.19,133.557,48.965,129.889,22.16,24.649,92.923,15.832,44.76,31.383,3.06,12.9,3.11,0.52,6.36,68.42,2.93,10.69,21.07,4.1,0.0
1970-04-30,-18.637,-45.048,44.759,-37.668,-75.599,2.917,8.825,82.129,-4.859,44.657,46.659,22.409,183.413,40.515,150.366,17.698,24.312,84.129,12.703,36.263,27.742,0.24,0.0,4.29,0.0,0.27,84.67,4.02,14.64,1.96,5.0,0.0
1970-05-31,6.099,26.739,36.177,-5.305,-1.844,9.659,8.786,87.46,12.18,17.099,16.564,9.756,90.824,28.101,146.694,-3.393,22.189,59.871,9.296,37.113,36.148,0.0,0.0,6.61,0.09,0.0,95.62,8.67,17.69,0.19,7.97,4.88
1970-06-30,9.933,50.295,51.139,69.76,28.854,30.056,29.468,79.626,38.4,7.969,-7.844,4.165,96.588,21.326,139.373,-1.632,70.077,57.018,6.207,39.327,46.839,0.0,0.0,12.62,0.0,0.0,104.64,11.84,22.83,0.93,13.31,18.62
1970-07-31,17.031,89.122,58.107,112.063,71.318,55.166,30.794,42.953,47.796,9.922,5.331,15.961,119.799,22.798,169.186,-11.409,78.349,59.708,7.594,46.895,44.343,0.14,10.75,18.24,0.55,1.49,113.96,10.67,24.8,0.0,18.54,30.39
1970-08-31,-18.966,-2.255,40.68,41.079,34.271,29.893,17.281,38.66,29.073,12.086,20.517,28.619,122.0,27.43,143.39,-6.815,42.684,67.41,9.547,50.271,45.311,0.0,12.04,20.68,0.27,1.08,115.89,6.97,23.65,0.0,20.86,31.47
1970-09-30,-18.266,2.283,52.257,36.666,26.182,18.055,16.861,40.017,20.829,19.357,27.59,37.233,113.924,31.269,107.454,-7.924,18.704,52.686,14.075,48.351,39.728,0.0,5.22,19.44,0.0,0.0,107.95,4.07,20.17,0.0,19.83,26.1
1970-10-31,-16.558,-11.377,26.098,0.832,-0.126,8.331,10.69,43.311,12.287,14.907,49.613,49.923,92.285,29.747,74.065,1.854,-3.17,41.83,15.108,38.222,30.694,13.69,0.72,17.98,0.0,0.0,97.91,3.69,16.42,3.26,18.38,22.19
1970-11-30,15.169,134.002,102.419,171.932,37.405,90.958,64.874,126.941,62.753,43.121,38.551,49.545,128.916,36.702,99.281,13.878,5.083,78.426,16.75,37.957,43.671,9.57,1.72,10.57,3.97,6.5,64.24,2.32,12.92,57.61,11.97,15.43
1970-12-31,70.516,202.022,139.597,256.153,102.192,166.238,99.858,171.421,79.357,43.51,48.66,46.334,119.874,45.989,115.21,18.596,9.911,83.176,17.312,36.35,35.032,0.1,10.32,9.59,0.89,4.33,59.02,2.16,11.2,36.64,9.77,11.73
1971-01-31,17.399,89.058,77.801,-8.016,81.665,83.371,22.648,97.731,14.214,23.01,49.79,39.518,87.603,38.255,104.077,12.212,9.408,60.927,11.914,34.781,25.94,0.14,1.43,8.73,0.0,0.0,71.46,2.21,9.88,8.48,10.1,4.26
1971-02-28,-62.096,-93.181,16.669,-219.828,-5.103,9.293,-6.196,59.557,-9.469,17.201,53.108,50.93,93.122,35.244,108.893,7.233,9.372,54.553,9.411,37.63,21.059,0.91,0.52,3.52,0.03,0.68,59.57,2.22,10.08,5.03,3.53,0.0
1971-03-31,74.465,144.348,74.235,119.693,114.579,85.737,34.897,82.032,36.7,19.865,57.876,45.424,127.039,35.515,102.65,25.965,11.029,53.863,12.021,37.4,21.693,1.39,0.14,3.44,0.07,1.9,70.29,3.76,10.69,14.54,4.46,0.0
1971-04-30,-56.843,-50.63,47.347,-31.714,49.699,37.835,28.673,80.653,9.68,27.023,92.452,70.322,185.857,31.108,117.363,18.476,6.488,45.112,11.914,34.987,26.847,1.2,0.14,4.69,0.0,2.84,86.98,4.35,14.64,11.56,5.44,0.0
1971-05-31,18.413,46.931,36.074,5.233,58.476,21.538,25.553,78.432,26.538,16.783,55.475,32.744,114.081,23.612,134.117,-8.485,-0.742,78.632,12.749,37.081,31.272,0.81,0.86,7.06,1.65,4.6,98.23,6.06,17.69,0.75,8.47,4.88
1971-06-30,-5.775,19.035,44.539,21.408,29.861,29.915,24.527,102.588,30.522,12.666,21.987,20.422,127.025,26.003,130.091,-4.51,26.86,97.811,10.408,39.42,41.808,0.0,0.0,13.12,0.0,0.0,107.5,7.95,22.83,0.0,13.86,18.62
1971-07-31,3.387,42.274,46.232,46.357,29.909,51.568,11.847,39.904,27.567,16.569,19.126,23.329,143.783,34.775,133.304,-15.373,20.622,94.186,14.702,52.196,49.908,0.14,0.0,18.77,0.18,0.0,117.07,7.4,24.8,0.0,19.13,30.39
1971-08-31,-14.141,7.554,42.281,31.733,15.695,38.192,13.356,38.046,30.901,18.305,27.211,35.961,148.801,39.503,118.914,-18.243,8.521,87.428,19.747,60.467,54.545,0.0,1.15,21.23,0.0,1.22,119.06,5.27,23.65,0.09,21.47,31.47
1971-09-30,-2.781,42.919,67.649,76.999,2.508,25.991,13.14,40.125,22.755,21.236,29.803,39.328,132.17,34.39,99.195,-10.038,2.764,56.117,20.861,54.289,47.383,0.0,3.83,19.95,0.0,0.0,110.9,3.76,20.17,1.12,20.38,26.1
1971-10-31,-8.264,7.757,45.833,37.119,8.016,20.354,14.414,41.507,16.657,17.379,55.2,43.697,96.906,28.998,67.515,2.209,3.587,41.82,16.701,39.471,41.863,0.0,4.0,18.44,0.24,2.44,100.59,2.88,16.42,0.0,18.89,22.19
1971-11-30,-11.976,-10.284,33.819,20.897,-11.873,6.608,19.568,50.403,14.035,7.982,34.066,47.099,92.141,26.581,70.569,9.507,5.382,42.755,13.161,36.11,26.105,20.34,0.0,10.88,0.0,0.0,66.0,1.91,12.92,6.53,12.32,15.43
1971-12-31,-10.425,20.655,78.454,51.177,43.037,46.722,51.065,119.797,38.983,24.694,49.525,51.764,109.602,39.848,102.92,18.399,12.332,70.041,19.732,37.973,45.486,0.1,2.01,9.87,1.66,15.43,60.63,2.0,11.2,30.67,10.09,11.73
1972-01-31,5.404,42.974,71.89,24.107,37.397,26.326,19.594,70.706,14.629,23.114,50.102,43.226,90.57,34.223,112.786,12.401,7.889,53.45,13.757,35.817,29.979,0.0,0.0,5.31,0.0,0.0,75.3,1.85,9.88,11.28,6.72,4.26
1972-02-29,1.082,48.462,64.961,-28.126,30.689,32.169,15.149,65.517,24.317,17.693,55.29,50.108,100.799,32.841,123.686,8.945,8.657,49.124,8.639,37.193,23.142,0.0,0.0,0.62,0.0,0.0,62.77,1.96,10.08,3.08,0.69,0.0
1972-03-31,47.494,141.884,77.027,113.632,60.399,42.937,10.189,57.336,20.861,15.521,44.418,37.801,140.6,32.139,105.442,19.203,7.218,47.64,9.736,37.416,23.197,0.0,0.0,0.06,0.0,0.0,74.07,3.56,10.69,0.65,1.11,0.0
1972-04-30,-22.754,-6.166,55.221,33.88,20.647,36.231,19.599,59.469,3.642,18.456,46.051,49.684,148.46,27.944,111.723,6.608,5.34,46.691,10.994,34.529,32.407,0.14,0.0,0.51,0.0,0.0,91.65,4.11,14.64,4.75,1.31,0.0
1972-05-31,-5.271,-2.314,30.119,-42.327,42.708,25.199,18.65,64.552,31.286,15.405,42.406,39.327,106.149,20.496,132.596,-15.951,1.244,57.055,10.526,37.144,39.733,0.0,0.0,2.33,0.0,0.0,103.51,5.26,17.69,0.0,3.79,4.88
1972-06-30,5.592,37.703,44.118,25.161,41.165,37.794,21.698,64.491,32.549,14.031,27.435,33.171,126.965,21.044,128.44,-10.79,22.811,76.704,13.741,48.178,44.596,1.34,2.26,7.93,0.05,22.88,113.28,8.08,22.83,1.31,8.74,18.62
1972-07-31,15.374,83.042,62.184,100.964,93.64,62.852,28.698,47.704,41.147,17.909,28.966,29.407,155.167,26.167,134.772,-16.733,34.908,81.475,23.049,64.844,48.308,0.0,0.0,13.15,0.16,0.0,123.36,7.59,24.8,0.0,13.56,30.39
1972-08-31,-14.435,7.994,59.753,63.413,45.53,46.02,21.027,43.012,29.442,16.652,35.118,38.233,150.662,32.436,113.11,-9.331,13.832,72.108,24.1,69.58,60.607,0.62,0.52,15.5,0.04,14.89,125.46,5.53,23.65,0.0,15.81,31.47
1972-09-30,-32.996,-35.814,52.826,13.846,-3.958,16.553,11.306,36.63,10.62,20.557,36.7,42.245,133.083,31.447,94.328,2.701,7.401,47.445,23.217,59.878,50.467,0.0,0.0,14.63,0.0,0.81,116.86,3.99,20.17,5.59,15.12,26.1
1972-10-31,-12.841,-15.039,38.692,2.607,12.136,12.353,15.356,55.054,18.867,15.949,53.303,39.257,103.722,27.987,63.722,-2.595,-2.651,37.393,18.066,40.125,50.339,6.03,6.6,13.61,0.42,3.66,105.99,3.5,16.42,20.42,14.12,22.19
1972-11-30,22.871,103.284,96.131,115.354,42.682,73.011,50.758,94.905,44.558,5.168,44.077,44.943,92.535,25.123,80.079,13.854,9.899,42.331,12.996,39.368,51.29,2.39,9.46,7.66,2.46,9.34,69.54,2.47,12.92,51.09,9.15,15.43
1972-12-31,21.379,117.704,97.951,104.362,72.447,65.525,59.145,88.346,36.537,8.046,46.973,39.05,89.072,25.588,82.163,8.382,12.65,42.991,12.161,40.594,35.117,0.43,0.0,6.91,0.88,6.09,63.89,2.51,11.2,11.0,7.18,11.73
1973-01-31,60.485,195.545,169.314,305.237,157.437,205.836,132.715,203.74,122.49,38.994,66.089,46.309,120.369,47.106,144.254,15.049,14.914,94.018,21.566,42.196,32.786,7.99,1.0,8.73,5.71,3.66,69.56,2.39,9.88,47.73,9.99,4.26
1973-02-28,23.213,103.218,127.555,94.242,154.347,181.053,86.589,199.061,72.249,107.272,83.702,57.138,192.412,84.24,187.192,23.906,20.242,103.629,25.193,47.77,46.944,14.26,8.32,3.59,3.24,13.13,57.98,2.51,10.08,55.65,3.45,0.0
1973-03-31,-30.505,-11.862,75.785,-119.892,55.588,81.189,23.136,147.434,-4.867,81.3,155.176,117.61,236.557,67.339,227.543,40.075,30.555,149.741,23.249,51.866,47.276,7.18,5.16,3.46,0.88,16.11,68.42,4.36,10.69,25.64,4.36,0.0
1973-04-30,-42.381,-53.95,51.432,-148.13,-23.044,32.224,15.626,117.827,-10.041,58.757,148.736,105.436,302.947,44.986,210.794,43.467,24.806,102.928,14.946,41.083,38.746,0.0,0.0,4.72,0.0,0.95,84.67,4.88,14.64,0.47,5.32,0.0
1973-05-31,6.757,37.033,16.536,-78.849,52.103,32.354,24.518,121.493,32.097,22.512,69.573,56.641,180.117,28.774,171.757,3.065,26.608,70.49,9.685,38.343,42.548,0.0,0.0,7.08,0.6,0.68,95.62,6.74,17.69,0.09,8.34,4.88
1973-06-30,4.252,30.697,36.814,15.176,10.285,33.433,10.288,64.121,22.962,13.766,4.318,5.291,157.735,18.665,143.728,5.713,72.215,52.291,6.742,39.712,54.061,0.0,0.0,13.17,0.0,0.0,104.64,10.06,22.83,0.0,13.72,18.62
1973-07-31,22.23,88.099,57.481,98.887,60.356,55.732,22.312,40.311,39.482,6.423,7.582,-0.144,131.141,20.742,150.424,-21.517,98.328,53.292,8.549,47.479,51.026,0.0,0.0,18.79,0.08,0.0,113.96,7.25,24.8,0.0,18.98,30.39
1973-08-31,-19.114,-4.352,48.94,39.316,51.081,41.365,20.7,41.723,32.781,7.382,21.755,19.175,159.016,25.397,126.02,-9.855,66.507,62.968,10.882,55.048,51.96,0.38,4.53,21.25,0.76,2.17,115.89,5.56,23.65,0.0,21.3,31.47
1973-09-30,-19.67,-14.086,50.886,27.5,-0.129,17.751,13.239,41.464,11.872,16.19,27.562,30.707,146.069,29.757,103.011,-8.925,29.827,53.149,14.979,54.953,48.949,0.0,0.0,19.96,0.0,0.0,107.95,5.51,20.17,0.37,20.22,26.1
1973-10-31,-3.466,1.814,35.626,24.997,7.067,12.492,16.034,54.435,14.774,18.318,52.609,64.317,136.163,28.276,80.392,2.329,37.704,41.863,17.411,41.532,52.545,2.87,0.0,18.45,0.0,0.0,97.91,2.71,16.42,20.7,18.74,22.19
1973-11-30,110.215,296.527,155.842,383.82,111.122,136.521,108.159,153.238,94.756,19.572,38.187,54.103,123.62,26.526,89.852,7.634,14.473,51.905,12.539,39.481,51.409,0.29,1.43,10.96,2.41,7.58,64.24,1.61,12.92,26.01,12.27,15.43
1973-12-31,15.752,117.235,127.093,138.2,167.603,133.145,104.698,174.01,80.066,32.018,74.918,53.718,131.113,33.09,104.757,12.344,9.237,70.691,13.936,43.975,51.356,0.0,0.0,9.95,0.17,1.08,59.02,1.61,11.2,24.89,5.0,11.73
1974-01-31,74.437,165.745,126.37,112.516,223.914,177.091,86.986,169.22,77.746,41.848,103.92,66.415,184.07,64.061,176.442,50.656,75.445,146.202,27.592,54.469,69.789,15.12,34.12,0.0,4.45,16.65,37.49,1.64,9.88,23.4,0.0,4.26
1974-02-28,-112.325,-122.223,18.298,-264.682,-63.414,17.865,-18.913,78.946,-48.089,27.161,84.649,45.628,121.761,53.114,172.594,22.222,109.916,134.953,19.432,53.867,86.84,0.0,0.0,0.0,0.0,0.0,31.25,1.9,10.08,7.64,0.0,0.0
1974-03-31,109.112,175.356,125.868,228.36,180.507,197.444,94.495,177.258,89.713,47.005,128.248,92.769,173.256,62.51,192.472,30.28,77.881,155.658,22.18,55.259,87.454,6.13,3.87,0.0,2.85,6.5,36.88,3.39,10.69,30.76,0.0,0.0
1974-04-30,-76.174,-47.583,60.881,-100.698,-40.609,36.134,24.711,133.31,-21.185,48.355,108.674,72.569,280.117,41.178,192.248,32.94,67.216,130.188,15.715,48.781,66.098,0.67,0.0,0.0,0.81,0.0,45.63,4.14,14.64,16.13,0.0,0.0
1974-05-31,-24.303,-29.941,3.531,-161.024,-51.375,-5.443,0.617,125.48,6.011,38.947,39.848,38.318,156.378,30.329,191.711,6.402,73.614,98.655,14.917,39.29,84.576,0.38,0.0,0.0,0.34,2.17,51.53,9.73,17.69,0.0,0.0,4.88
1974-06-30,-6.323,14.452,26.924,-36.158,-18.991,9.787,5.59,68.36,10.596,16.326,15.598,24.724,131.408,16.098,181.155,1.71,61.965,65.242,8.456,38.305,82.381,0.0,0.0,0.0,0.0,0.0,56.4,12.35,22.83,0.75,0.0,18.62
1974-07-31,12.846,50.042,46.913,47.579,8.367,29.949,13.917,30.111,22.848,6.368,1.117,0.493,110.509,14.341,175.599,-20.943,17.335,67.155,7.986,37.894,75.602,1.2,0.52,1.48,0.32,2.57,61.42,8.83,24.8,1.68,0.0,30.39
1974-08-31,4.0,47.515,53.075,64.486,-11.804,34.231,15.026,41.672,27.127,10.096,13.025,17.198,129.264,20.062,147.492,-9.488,19.518,76.226,6.279,39.576,53.765,1.15,0.0,3.64,0.07,0.0,62.46,6.08,23.65,0.0,0.0,31.47
1974-09-30,-8.786,21.172,59.199,65.997,22.225,27.197,14.041,40.236,24.905,18.726,32.051,31.155,132.469,26.419,108.078,-13.12,1.985,62.691,12.277,35.69,40.295,0.0,6.96,3.56,0.0,0.0,58.18,3.99,20.17,0.0,0.0,26.1
1974-10-31,-12.856,-7.131,28.328,9.543,13.276,11.826,14.932,46.431,11.707,23.558,47.97,69.355,121.068,26.33,83.238,6.563,36.999,46.687,11.18,35.455,36.754,0.0,4.87,3.57,1.47,1.62,52.77,2.58,16.42,10.35,0.0,22.19
1974-11-30,-11.013,-7.185,38.725,4.801,-5.206,2.109,19.629,71.602,19.845,16.119,28.252,44.135,121.212,27.088,103.722,14.576,16.375,52.271,11.022,34.423,39.009,6.46,0.0,1.15,0.34,0.0,34.63,1.74,12.92,3.64,0.0,15.43
1974-12-31,-6.533,20.956,69.452,33.417,25.789,29.927,18.017,63.933,22.214,17.829,37.482,24.428,105.047,36.294,110.524,9.675,6.931,67.293,14.21,38.131,43.48,5.74,9.03,0.93,1.35,8.53,31.81,1.65,11.2,18.83,0.0,11.73
1975-01-31,-8.628,3.735,46.048,-63.492,29.186,-12.257,-15.831,43.243,-86.947,18.382,43.919,23.987,94.18,48.422,148.297,14.788,55.796,110.986,15.068,46.52,48.404,0.57,0.7,0.0,0.05,0.0,37.49,1.71,9.88,7.83,0.0,4.26
1975-02-28,48.102,200.453,133.915,248.086,159.594,158.606,101.08,127.656,160.487,53.659,63.175,64.756,157.761,66.481,195.102,19.815,60.858,122.767,18.91,49.7,66.927,3.4,0.14,0.0,0.31,1.9,31.25,1.76,10.08,28.71,0.0,0.0
1975-03-31,102.491,205.922,158.805,276.198,167.185,217.559,95.901,174.262,89.338,76.257,147.077,124.86,199.052,66.941,229.613,41.009,42.602,162.131,21.788,52.19,77.25,5.55,2.72,0.0,1.26,2.44,36.88,3.54,10.69,42.04,0.0,0.0
1975-04-30,-86.07,-93.35,62.298,-151.469,-61.146,28.29,15.868,106.583,-18.025,48.269,114.056,74.557,266.901,47.678,221.797,38.871,43.971,137.053,17.451,45.275,66.454,3.68,8.6,0.0,0.11,4.33,45.63,4.15,14.64,12.31,0.0,0.0
1975-05-31,13.739,51.835,25.911,-60.111,70.63,28.557,24.936,135.103,32.844,33.841,50.897,24.458,149.451,37.203,234.471,7.735,46.583,105.43,15.801,36.214,76.183,0.0,0.0,0.0,0.0,0.0,51.53,7.49,17.69,0.09,0.0,4.88
1975-06-30,-11.449,6.135,29.408,-19.673,23.493,20.937,20.008,95.373,22.012,15.751,21.527,33.799,127.173,22.508,211.581,-5.833,37.047,65.875,9.368,35.379,65.364,0.0,0.0,0.0,0.27,0.0,56.4,10.83,22.83,0.37,0.0,18.62
1975-07-31,4.415,33.659,36.79,25.689,9.342,33.093,3.373,24.295,19.061,8.281,6.438,-1.285,126.451,20.628,186.193,-15.603,10.319,67.802,8.542,34.958,57.274,0.0,0.52,1.84,0.14,0.0,61.42,8.1,24.8,1.4,0.0,30.39
1975-08-31,-5.125,24.255,47.451,44.269,-27.659,28.116,12.655,37.966,22.975,9.453,10.128,10.141,139.818,23.098,147.71,-9.256,17.3,75.468,6.609,36.903,41.702,0.0,0.0,4.02,0.0,0.0,62.46,5.84,23.65,6.34,0.0,31.47
1975-09-30,-10.655,18.517,57.099,59.814,6.69,25.075,11.318,36.376,22.302,18.127,26.885,26.711,133.863,29.373,104.444,-12.418,2.678,63.096,12.334,33.692,34.686,1.15,0.14,3.9,1.44,5.42,58.18,3.95,20.17,0.09,0.0,26.1
1975-10-31,-2.008,25.248,45.965,53.325,7.842,21.814,26.476,54.85,17.121,28.212,59.88,90.139,139.893,27.463,73.557,2.786,1.694,43.764,10.915,34.613,21.158,0.0,0.0,3.89,0.0,0.0,52.77,2.76,16.42,12.12,0.0,22.19
1975-11-30,-21.967,-27.483,43.515,-7.205,9.065,8.533,21.454,72.12,23.051,18.145,38.167,43.641,117.08,29.157,90.413,13.591,3.497,46.307,10.958,30.848,19.918,0.57,1.29,1.4,0.0,0.0,34.63,1.63,12.92,1.4,0.0,15.43
1975-12-31,-0.753,8.612,48.324,7.771,10.197,6.526,8.324,46.172,5.439,8.086,27.685,11.022,92.421,33.057,93.746,8.963,1.634,47.245,13.167,32.504,20.691,0.0,0.43,1.17,0.41,2.17,31.81,1.63,11.2,2.42,0.0,11.73
1976-01-31,-21.643,-24.913,51.423,-26.591,9.274,6.188,1.823,40.842,12.289,5.071,32.064,18.953,83.085,37.192,94.607,8.567,5.037,47.37,11.818,31.618,20.738,0.0,0.17,0.0,0.0,0.0,67.83,1.55,9.88,2.98,0.0,4.26
1976-02-29,15.125,50.092,74.428,33.325,3.204,12.996,3.406,29.003,10.188,7.896,31.782,30.312,96.452,36.508,121.115,4.466,2.49,53.061,9.008,32.341,19.673,8.52,29.11,0.0,9.2,17.73,56.54,1.8,10.08,11.75,0.0,0.0
1976-03-31,-8.626,8.254,34.332,-13.345,40.354,23.062,-1.059,32.203,8.057,9.355,25.081,26.727,132.781,33.216,99.187,12.866,8.649,49.269,9.447,32.41,22.318,2.87,0.0,0.0,1.69,3.79,66.73,3.38,10.69,8.86,0.0,0.0
1976-04-30,-6.073,3.354,33.631,-14.409,4.193,23.604,8.112,45.656,-1.601,16.924,40.813,45.351,96.891,31.733,105.356,-14.654,2.78,48.498,9.085,29.054,24.601,0.29,1.43,0.0,1.32,1.76,82.57,3.71,14.64,5.78,0.0,0.0
1976-05-31,9.221,42.432,45.859,7.019,32.501,22.926,11.985,40.431,-4.45,15.763,37.4,40.052,106.218,24.427,134.732,-16.007,4.195,50.265,9.176,28.263,26.749,0.57,7.17,0.0,2.81,0.0,93.24,5.89,17.69,0.0,0.0,4.88
1976-06-30,12.55,70.616,55.547,75.167,53.686,39.575,18.199,31.191,10.097,14.309,23.56,27.46,125.654,27.652,121.367,-19.015,14.892,83.348,10.452,29.129,33.031,0.0,0.0,0.0,0.54,0.0,102.05,9.21,22.83,0.65,0.0,18.62
1976-07-31,3.756,69.737,59.451,103.069,104.603,70.596,36.745,39.306,69.126,20.658,25.259,27.13,169.979,37.123,127.777,-20.292,16.868,95.293,13.074,33.699,37.787,0.0,6.44,2.08,4.04,1.62,111.13,7.22,24.8,0.0,0.0,30.39
1976-08-31,-28.698,-28.481,51.354,29.485,57.061,32.449,20.804,27.863,27.2,13.057,29.203,29.107,149.317,30.151,107.551,-11.014,29.702,63.946,14.913,36.191,39.529,0.0,0.0,4.25,0.04,0.0,113.02,4.81,23.65,6.62,0.0,31.47
1976-09-30,-21.628,-8.083,49.018,20.355,-19.925,1.856,12.507,25.28,-5.719,18.067,31.672,30.458,127.304,33.412,103.336,-1.111,4.249,32.409,22.184,31.222,30.833,10.15,60.65,4.13,8.92,22.61,105.27,3.89,20.17,9.6,0.0,26.1
1976-10-31,1.919,14.682,30.373,19.974,6.328,10.583,14.785,37.891,8.963,13.86,52.692,60.753,109.693,27.574,67.369,-2.579,4.043,39.481,17.301,31.929,25.931,1.05,19.49,4.1,0.0,4.74,95.48,3.31,16.42,5.03,0.0,22.19
1976-11-30,11.273,32.698,49.446,78.338,9.698,21.124,16.847,28.162,24.493,5.39,37.109,42.202,75.66,26.532,63.801,-4.938,0.278,32.835,14.349,28.116,25.134,0.81,3.87,1.46,0.0,2.44,62.65,2.02,12.92,8.67,0.0,15.43
1976-12-31,-0.188,21.789,57.715,66.552,19.01,23.256,18.312,35.031,22.273,9.6,46.641,41.018,69.915,27.465,76.304,-2.311,2.932,32.251,14.189,28.918,24.941,0.19,1.72,1.22,0.04,0.68,57.56,1.88,11.2,7.46,0.0,11.73
1977-01-31,-31.289,-38.313,51.64,-3.636,17.35,13.184,11.045,39.486,13.847,5.324,47.29,31.917,61.858,28.68,76.791,-5.142,0.567,34.267,13.181,28.086,29.559,13.97,8.89,0.0,2.13,13.4,68.23,1.82,9.88,7.08,0.0,4.26
1977-02-28,11.376,22.688,60.11,10.132,7.689,16.011,8.74,42.965,13.077,7.265,57.159,44.246,81.061,29.104,95.382,-4.89,-0.428,42.088,8.942,28.128,24.855,0.1,0.43,0.0,1.51,0.27,56.88,2.07,10.08,5.13,0.0,0.0
1977-03-31,-5.125,3.892,37.315,-5.285,33.94,20.465,1.694,40.891,10.701,9.199,32.869,38.727,96.413,26.795,80.127,-7.49,0.175,32.119,11.108,30.469,27.601,1.91,1.29,0.0,0.27,6.77,67.12,3.6,10.69,17.9,0.0,0.0
1977-04-30,2.993,27.047,53.369,40.032,56.255,45.898,17.492,42.603,19.313,11.245,52.752,53.232,103.859,26.229,99.917,-7.787,2.914,46.437,10.424,26.576,28.459,0.0,0.0,0.0,0.0,0.14,83.05,4.0,14.64,0.28,0.0,0.0
1977-05-31,-11.036,-11.6,32.018,7.39,21.975,8.808,13.831,51.075,-3.576,21.609,40.128,34.456,104.044,29.323,109.315,-5.454,2.525,46.651,12.423,32.319,32.818,7.94,1.15,0.0,4.67,8.66,93.8,5.93,17.69,15.85,0.0,4.88
